id,Exited
211027,1
211028,0
211029,0
211030,0
211031,0
211032,0
211033,0
211034,1
211035,0
211036,0
211037,0
211038,0
211039,0
211040,0
211041,0
211042,1
211043,1
211044,0
211045,1
211046,0
211047,1
211048,0
211049,1
211050,1
211051,1
211052,1
211053,1
211054,1
211055,0
211056,0
211057,0
211058,1
211059,0
211060,1
211061,0
211062,1
211063,0
211064,0
211065,1
211066,0
211067,0
211068,0
211069,1
211070,1
211071,0
211072,0
211073,0
211074,1
211075,0
211076,0
211077,1
211078,0
211079,1
211080,1
211081,0
211082,0
211083,1
211084,0
211085,0
211086,1
211087,0
211088,0
211089,0
211090,1
211091,1
211092,0
211093,0
211094,1
211095,0
211096,1
211097,0
211098,1
211099,1
211100,0
211101,0
211102,0
211103,0
211104,0
211105,0
211106,0
211107,1
211108,1
211109,1
211110,0
211111,0
211112,0
211113,0
211114,1
211115,1
211116,0
211117,0
211118,1
211119,0
211120,0
211121,1
211122,0
211123,1
211124,0
211125,0
211126,0
211127,0
211128,1
211129,0
211130,1
211131,0
211132,0
211133,1
211134,1
211135,1
211136,0
211137,1
211138,1
211139,1
211140,1
211141,0
211142,0
211143,0
211144,0
211145,0
211146,0
211147,1
211148,1
211149,1
211150,0
211151,1
211152,1
211153,1
211154,1
211155,1
211156,0
211157,0
211158,0
211159,0
211160,0
211161,0
211162,0
211163,1
211164,0
211165,0
211166,1
211167,0
211168,0
211169,1
211170,1
211171,1
211172,1
211173,0
211174,0
211175,0
211176,0
211177,0
211178,1
211179,1
211180,0
211181,1
211182,0
211183,0
211184,1
211185,1
211186,0
211187,0
211188,0
211189,0
211190,0
211191,1
211192,0
211193,0
211194,0
211195,1
211196,1
211197,1
211198,1
211199,1
211200,0
211201,0
211202,0
211203,0
211204,1
211205,0
211206,0
211207,0
211208,0
211209,0
211210,1
211211,1
211212,1
211213,0
211214,1
211215,1
211216,0
211217,1
211218,1
211219,1
211220,1
211221,0
211222,0
211223,1
211224,0
211225,0
211226,0
211227,0
211228,1
211229,0
211230,1
211231,1
211232,0
211233,1
211234,0
211235,0
211236,0
211237,0
211238,0
211239,1
211240,0
211241,1
211242,0
211243,0
211244,1
211245,0
211246,1
211247,1
211248,0
211249,0
211250,0
211251,0
211252,0
211253,1
211254,1
211255,1
211256,0
211257,0
211258,1
211259,0
211260,0
211261,0
211262,1
211263,0
211264,1
211265,0
211266,0
211267,0
211268,1
211269,0
211270,0
211271,1
211272,0
211273,0
211274,0
211275,0
211276,1
211277,0
211278,1
211279,0
211280,1
211281,0
211282,0
211283,0
211284,0
211285,0
211286,0
211287,0
211288,1
211289,1
211290,0
211291,0
211292,1
211293,1
211294,1
211295,0
211296,0
211297,1
211298,0
211299,1
211300,1
211301,0
211302,1
211303,1
211304,0
211305,0
211306,0
211307,1
211308,1
211309,0
211310,0
211311,0
211312,1
211313,1
211314,1
211315,1
211316,0
211317,1
211318,0
211319,1
211320,0
211321,1
211322,1
211323,1
211324,0
211325,0
211326,0
211327,0
211328,0
211329,0
211330,0
211331,0
211332,1
211333,1
211334,1
211335,0
211336,1
211337,0
211338,0
211339,0
211340,1
211341,0
211342,1
211343,0
211344,1
211345,0
211346,0
211347,1
211348,0
211349,0
211350,1
211351,1
211352,1
211353,1
211354,1
211355,1
211356,0
211357,0
211358,0
211359,1
211360,0
211361,0
211362,1
211363,0
211364,0
211365,0
211366,0
211367,0
211368,0
211369,1
211370,0
211371,1
211372,1
211373,0
211374,0
211375,1
211376,0
211377,1
211378,0
211379,0
211380,0
211381,0
211382,1
211383,1
211384,0
211385,1
211386,1
211387,1
211388,1
211389,0
211390,0
211391,1
211392,1
211393,1
211394,1
211395,0
211396,1
211397,1
211398,0
211399,0
211400,0
211401,1
211402,0
211403,1
211404,1
211405,0
211406,1
211407,0
211408,1
211409,1
211410,1
211411,0
211412,1
211413,0
211414,0
211415,1
211416,1
211417,0
211418,1
211419,0
211420,1
211421,0
211422,0
211423,0
211424,1
211425,0
211426,0
211427,0
211428,0
211429,0
211430,0
211431,0
211432,1
211433,0
211434,1
211435,1
211436,0
211437,0
211438,0
211439,1
211440,1
211441,0
211442,1
211443,0
211444,0
211445,0
211446,0
211447,1
211448,0
211449,1
211450,0
211451,1
211452,1
211453,1
211454,1
211455,0
211456,0
211457,0
211458,0
211459,0
211460,0
211461,1
211462,0
211463,1
211464,1
211465,0
211466,0
211467,0
211468,1
211469,0
211470,1
211471,0
211472,1
211473,0
211474,1
211475,1
211476,1
211477,0
211478,0
211479,1
211480,1
211481,0
211482,1
211483,0
211484,0
211485,0
211486,1
211487,0
211488,0
211489,1
211490,0
211491,1
211492,0
211493,0
211494,1
211495,0
211496,0
211497,0
211498,1
211499,0
211500,0
211501,1
211502,1
211503,1
211504,1
211505,1
211506,1
211507,1
211508,0
211509,0
211510,0
211511,1
211512,0
211513,0
211514,0
211515,1
211516,1
211517,1
211518,1
211519,0
211520,0
211521,1
211522,0
211523,1
211524,1
211525,1
211526,0
211527,0
211528,0
211529,1
211530,0
211531,0
211532,0
211533,1
211534,0
211535,0
211536,0
211537,1
211538,1
211539,1
211540,1
211541,0
211542,0
211543,0
211544,1
211545,0
211546,0
211547,0
211548,0
211549,0
211550,0
211551,1
211552,1
211553,0
211554,1
211555,0
211556,0
211557,1
211558,0
211559,0
211560,1
211561,0
211562,0
211563,0
211564,0
211565,0
211566,1
211567,0
211568,0
211569,1
211570,0
211571,0
211572,0
211573,0
211574,1
211575,1
211576,1
211577,0
211578,0
211579,0
211580,0
211581,1
211582,1
211583,0
211584,0
211585,0
211586,0
211587,0
211588,0
211589,0
211590,0
211591,1
211592,1
211593,0
211594,1
211595,0
211596,1
211597,1
211598,0
211599,0
211600,1
211601,0
211602,1
211603,1
211604,0
211605,1
211606,1
211607,1
211608,1
211609,0
211610,0
211611,1
211612,0
211613,1
211614,0
211615,0
211616,1
211617,0
211618,1
211619,1
211620,0
211621,0
211622,1
211623,1
211624,1
211625,0
211626,0
211627,0
211628,1
211629,0
211630,0
211631,0
211632,1
211633,1
211634,0
211635,1
211636,0
211637,0
211638,1
211639,0
211640,0
211641,0
211642,0
211643,0
211644,0
211645,1
211646,1
211647,1
211648,0
211649,1
211650,0
211651,0
211652,0
211653,0
211654,0
211655,0
211656,0
211657,0
211658,1
211659,1
211660,0
211661,0
211662,0
211663,0
211664,0
211665,1
211666,1
211667,0
211668,1
211669,0
211670,1
211671,1
211672,1
211673,0
211674,1
211675,0
211676,0
211677,1
211678,0
211679,0
211680,1
211681,0
211682,0
211683,1
211684,0
211685,1
211686,1
211687,1
211688,0
211689,0
211690,0
211691,1
211692,1
211693,0
211694,0
211695,1
211696,1
211697,0
211698,1
211699,0
211700,1
211701,0
211702,0
211703,1
211704,0
211705,0
211706,1
211707,0
211708,1
211709,0
211710,0
211711,0
211712,0
211713,0
211714,1
211715,1
211716,0
211717,0
211718,0
211719,1
211720,0
211721,0
211722,1
211723,1
211724,0
211725,0
211726,1
211727,1
211728,0
211729,0
211730,0
211731,0
211732,1
211733,0
211734,0
211735,0
211736,1
211737,1
211738,1
211739,0
211740,0
211741,1
211742,0
211743,1
211744,0
211745,0
211746,1
211747,0
211748,1
211749,0
211750,1
211751,0
211752,0
211753,0
211754,0
211755,0
211756,0
211757,0
211758,0
211759,1
211760,0
211761,0
211762,0
211763,1
211764,0
211765,1
211766,0
211767,0
211768,1
211769,1
211770,0
211771,0
211772,0
211773,1
211774,1
211775,1
211776,1
211777,0
211778,0
211779,0
211780,0
211781,0
211782,1
211783,0
211784,0
211785,0
211786,0
211787,0
211788,1
211789,0
211790,0
211791,0
211792,0
211793,1
211794,0
211795,1
211796,0
211797,0
211798,1
211799,0
211800,0
211801,1
211802,1
211803,1
211804,0
211805,1
211806,0
211807,1
211808,1
211809,0
211810,0
211811,1
211812,0
211813,0
211814,0
211815,1
211816,0
211817,1
211818,0
211819,0
211820,1
211821,0
211822,0
211823,1
211824,1
211825,0
211826,0
211827,1
211828,0
211829,1
211830,1
211831,0
211832,0
211833,0
211834,0
211835,1
211836,0
211837,0
211838,0
211839,0
211840,0
211841,0
211842,1
211843,0
211844,0
211845,1
211846,1
211847,0
211848,1
211849,0
211850,0
211851,0
211852,1
211853,0
211854,0
211855,1
211856,1
211857,0
211858,0
211859,1
211860,1
211861,0
211862,1
211863,1
211864,0
211865,1
211866,1
211867,0
211868,0
211869,1
211870,1
211871,1
211872,0
211873,1
211874,0
211875,1
211876,1
211877,1
211878,1
211879,1
211880,0
211881,0
211882,0
211883,0
211884,1
211885,0
211886,0
211887,0
211888,0
211889,1
211890,0
211891,0
211892,0
211893,0
211894,1
211895,0
211896,0
211897,0
211898,1
211899,1
211900,1
211901,1
211902,1
211903,0
211904,0
211905,0
211906,0
211907,0
211908,0
211909,0
211910,1
211911,1
211912,1
211913,0
211914,1
211915,1
211916,1
211917,1
211918,0
211919,1
211920,1
211921,0
211922,1
211923,0
211924,0
211925,1
211926,0
211927,1
211928,0
211929,0
211930,0
211931,0
211932,1
211933,0
211934,0
211935,1
211936,1
211937,1
211938,1
211939,1
211940,1
211941,1
211942,0
211943,0
211944,0
211945,0
211946,1
211947,0
211948,1
211949,0
211950,1
211951,1
211952,0
211953,0
211954,1
211955,1
211956,1
211957,1
211958,0
211959,1
211960,0
211961,0
211962,0
211963,0
211964,1
211965,1
211966,0
211967,1
211968,1
211969,1
211970,0
211971,0
211972,1
211973,0
211974,0
211975,0
211976,1
211977,0
211978,0
211979,1
211980,1
211981,0
211982,1
211983,1
211984,0
211985,0
211986,1
211987,0
211988,0
211989,0
211990,0
211991,1
211992,1
211993,0
211994,1
211995,0
211996,0
211997,0
211998,0
211999,1
212000,1
212001,1
212002,0
212003,0
212004,1
212005,0
212006,0
212007,0
212008,1
212009,1
212010,0
212011,0
212012,0
212013,0
212014,0
212015,1
212016,1
212017,0
212018,0
212019,0
212020,1
212021,1
212022,1
212023,1
212024,0
212025,0
212026,0
212027,0
212028,1
212029,0
212030,1
212031,1
212032,1
212033,0
212034,1
212035,0
212036,0
212037,0
212038,0
212039,1
212040,1
212041,0
212042,1
212043,0
212044,1
212045,1
212046,1
212047,1
212048,0
212049,0
212050,0
212051,0
212052,1
212053,1
212054,0
212055,1
212056,0
212057,0
212058,0
212059,1
212060,1
212061,0
212062,1
212063,0
212064,0
212065,1
212066,0
212067,1
212068,0
212069,0
212070,0
212071,1
212072,0
212073,1
212074,0
212075,1
212076,0
212077,0
212078,1
212079,0
212080,0
212081,0
212082,0
212083,1
212084,0
212085,1
212086,1
212087,0
212088,1
212089,0
212090,0
212091,1
212092,1
212093,1
212094,0
212095,1
212096,0
212097,0
212098,0
212099,0
212100,0
212101,1
212102,1
212103,1
212104,1
212105,0
212106,0
212107,1
212108,1
212109,1
212110,0
212111,0
212112,0
212113,1
212114,0
212115,1
212116,1
212117,0
212118,0
212119,0
212120,0
212121,1
212122,1
212123,1
212124,1
212125,1
212126,0
212127,0
212128,0
212129,1
212130,0
212131,0
212132,0
212133,0
212134,0
212135,0
212136,0
212137,1
212138,1
212139,1
212140,0
212141,1
212142,1
212143,1
212144,0
212145,1
212146,1
212147,1
212148,1
212149,0
212150,1
212151,1
212152,0
212153,1
212154,1
212155,1
212156,0
212157,0
212158,0
212159,0
212160,1
212161,1
212162,1
212163,0
212164,1
212165,0
212166,0
212167,0
212168,0
212169,1
212170,0
212171,0
212172,0
212173,0
212174,1
212175,1
212176,0
212177,1
212178,1
212179,0
212180,1
212181,0
212182,0
212183,1
212184,0
212185,1
212186,0
212187,0
212188,0
212189,1
212190,0
212191,0
212192,1
212193,0
212194,0
212195,0
212196,0
212197,1
212198,0
212199,1
212200,0
212201,0
212202,1
212203,0
212204,0
212205,0
212206,0
212207,0
212208,1
212209,0
212210,0
212211,0
212212,1
212213,0
212214,0
212215,1
212216,0
212217,0
212218,0
212219,0
212220,1
212221,0
212222,0
212223,0
212224,0
212225,0
212226,0
212227,0
212228,1
212229,1
212230,1
212231,0
212232,1
212233,1
212234,0
212235,1
212236,0
212237,1
212238,0
212239,0
212240,0
212241,0
212242,1
212243,1
212244,1
212245,0
212246,0
212247,0
212248,1
212249,1
212250,0
212251,1
212252,1
212253,0
212254,0
212255,1
212256,0
212257,1
212258,1
212259,1
212260,0
212261,0
212262,1
212263,0
212264,1
212265,0
212266,1
212267,0
212268,1
212269,0
212270,0
212271,1
212272,0
212273,1
212274,0
212275,1
212276,0
212277,0
212278,1
212279,1
212280,0
212281,0
212282,0
212283,1
212284,1
212285,1
212286,0
212287,0
212288,0
212289,0
212290,0
212291,1
212292,0
212293,1
212294,0
212295,1
212296,0
212297,0
212298,0
212299,0
212300,0
212301,0
212302,1
212303,1
212304,0
212305,0
212306,0
212307,1
212308,0
212309,0
212310,0
212311,0
212312,0
212313,0
212314,1
212315,0
212316,1
212317,1
212318,0
212319,0
212320,0
212321,0
212322,1
212323,0
212324,0
212325,0
212326,0
212327,1
212328,1
212329,0
212330,1
212331,1
212332,1
212333,1
212334,1
212335,1
212336,0
212337,1
212338,0
212339,0
212340,1
212341,0
212342,0
212343,0
212344,0
212345,1
212346,0
212347,0
212348,0
212349,0
212350,1
212351,0
212352,0
212353,0
212354,1
212355,0
212356,1
212357,1
212358,0
212359,1
212360,1
212361,0
212362,1
212363,0
212364,1
212365,0
212366,1
212367,0
212368,1
212369,0
212370,0
212371,0
212372,1
212373,0
212374,1
212375,1
212376,0
212377,0
212378,1
212379,1
212380,0
212381,0
212382,1
212383,1
212384,0
212385,1
212386,0
212387,1
212388,1
212389,0
212390,1
212391,0
212392,0
212393,1
212394,0
212395,0
212396,0
212397,1
212398,0
212399,0
212400,1
212401,1
212402,1
212403,0
212404,1
212405,1
212406,0
212407,0
212408,0
212409,0
212410,0
212411,0
212412,1
212413,1
212414,1
212415,0
212416,1
212417,0
212418,0
212419,0
212420,1
212421,1
212422,1
212423,0
212424,1
212425,0
212426,1
212427,1
212428,1
212429,1
212430,0
212431,0
212432,0
212433,0
212434,0
212435,0
212436,0
212437,0
212438,0
212439,0
212440,0
212441,0
212442,1
212443,0
212444,0
212445,1
212446,0
212447,0
212448,0
212449,1
212450,0
212451,0
212452,1
212453,0
212454,1
212455,0
212456,0
212457,0
212458,1
212459,1
212460,0
212461,1
212462,1
212463,1
212464,1
212465,0
212466,0
212467,1
212468,1
212469,1
212470,0
212471,0
212472,1
212473,0
212474,1
212475,1
212476,1
212477,0
212478,1
212479,1
212480,0
212481,0
212482,0
212483,0
212484,1
212485,1
212486,0
212487,1
212488,1
212489,0
212490,1
212491,0
212492,0
212493,0
212494,1
212495,1
212496,1
212497,0
212498,1
212499,1
212500,0
212501,1
212502,1
212503,0
212504,1
212505,0
212506,1
212507,1
212508,1
212509,0
212510,0
212511,0
212512,0
212513,0
212514,0
212515,1
212516,0
212517,1
212518,1
212519,1
212520,1
212521,1
212522,1
212523,1
212524,1
212525,1
212526,0
212527,0
212528,1
212529,1
212530,1
212531,0
212532,0
212533,1
212534,1
212535,0
212536,1
212537,0
212538,0
212539,1
212540,1
212541,0
212542,0
212543,1
212544,0
212545,0
212546,0
212547,0
212548,0
212549,0
212550,1
212551,0
212552,1
212553,1
212554,1
212555,1
212556,0
212557,0
212558,0
212559,0
212560,0
212561,0
212562,1
212563,0
212564,0
212565,1
212566,0
212567,0
212568,1
212569,1
212570,0
212571,0
212572,1
212573,1
212574,1
212575,0
212576,0
212577,1
212578,1
212579,1
212580,1
212581,1
212582,1
212583,1
212584,1
212585,0
212586,0
212587,0
212588,1
212589,0
212590,0
212591,0
212592,0
212593,0
212594,1
212595,0
212596,0
212597,0
212598,0
212599,1
212600,0
212601,1
212602,0
212603,0
212604,0
212605,1
212606,1
212607,0
212608,1
212609,0
212610,0
212611,1
212612,0
212613,0
212614,1
212615,1
212616,0
212617,0
212618,0
212619,0
212620,1
212621,0
212622,0
212623,1
212624,0
212625,1
212626,0
212627,0
212628,1
212629,0
212630,0
212631,1
212632,1
212633,0
212634,1
212635,1
212636,0
212637,0
212638,1
212639,1
212640,1
212641,0
212642,1
212643,0
212644,1
212645,1
212646,0
212647,1
212648,1
212649,0
212650,0
212651,0
212652,0
212653,1
212654,1
212655,1
212656,1
212657,0
212658,1
212659,0
212660,1
212661,0
212662,1
212663,0
212664,1
212665,1
212666,1
212667,1
212668,0
212669,0
212670,0
212671,0
212672,0
212673,1
212674,0
212675,0
212676,0
212677,1
212678,0
212679,0
212680,1
212681,0
212682,1
212683,1
212684,0
212685,1
212686,0
212687,0
212688,0
212689,1
212690,0
212691,1
212692,1
212693,1
212694,0
212695,0
212696,0
212697,0
212698,1
212699,1
212700,1
212701,0
212702,1
212703,1
212704,1
212705,0
212706,0
212707,1
212708,1
212709,0
212710,0
212711,1
212712,0
212713,1
212714,0
212715,0
212716,1
212717,0
212718,0
212719,1
212720,0
212721,0
212722,0
212723,0
212724,0
212725,0
212726,0
212727,1
212728,1
212729,0
212730,0
212731,0
212732,1
212733,0
212734,1
212735,0
212736,0
212737,1
212738,0
212739,0
212740,0
212741,1
212742,1
212743,1
212744,1
212745,0
212746,1
212747,0
212748,1
212749,1
212750,0
212751,0
212752,0
212753,0
212754,1
212755,0
212756,0
212757,1
212758,0
212759,0
212760,1
212761,1
212762,0
212763,0
212764,1
212765,1
212766,1
212767,0
212768,1
212769,0
212770,0
212771,1
212772,0
212773,1
212774,0
212775,0
212776,1
212777,1
212778,1
212779,0
212780,0
212781,0
212782,1
212783,0
212784,1
212785,0
212786,1
212787,0
212788,0
212789,1
212790,1
212791,1
212792,0
212793,0
212794,1
212795,0
212796,0
212797,1
212798,1
212799,0
212800,1
212801,0
212802,1
212803,0
212804,0
212805,0
212806,1
212807,1
212808,0
212809,0
212810,0
212811,0
212812,1
212813,0
212814,1
212815,1
212816,0
212817,0
212818,1
212819,0
212820,1
212821,0
212822,0
212823,1
212824,0
212825,0
212826,1
212827,0
212828,1
212829,1
212830,1
212831,1
212832,0
212833,0
212834,1
212835,1
212836,0
212837,1
212838,0
212839,0
212840,0
212841,0
212842,0
212843,0
212844,1
212845,0
212846,1
212847,0
212848,0
212849,0
212850,0
212851,1
212852,0
212853,0
212854,0
212855,1
212856,1
212857,0
212858,0
212859,0
212860,0
212861,1
212862,1
212863,1
212864,0
212865,0
212866,1
212867,0
212868,1
212869,0
212870,0
212871,1
212872,0
212873,0
212874,1
212875,0
212876,0
212877,1
212878,0
212879,0
212880,0
212881,1
212882,1
212883,0
212884,0
212885,1
212886,0
212887,1
212888,1
212889,0
212890,1
212891,0
212892,0
212893,1
212894,0
212895,1
212896,0
212897,1
212898,1
212899,1
212900,0
212901,1
212902,0
212903,1
212904,1
212905,1
212906,0
212907,0
212908,1
212909,0
212910,1
212911,1
212912,0
212913,0
212914,1
212915,0
212916,0
212917,1
212918,0
212919,0
212920,0
212921,0
212922,0
212923,0
212924,1
212925,1
212926,0
212927,1
212928,1
212929,1
212930,0
212931,0
212932,1
212933,1
212934,0
212935,0
212936,1
212937,1
212938,0
212939,1
212940,0
212941,0
212942,0
212943,0
212944,0
212945,1
212946,0
212947,1
212948,0
212949,1
212950,1
212951,0
212952,1
212953,1
212954,1
212955,1
212956,1
212957,1
212958,1
212959,0
212960,0
212961,1
212962,0
212963,0
212964,0
212965,1
212966,1
212967,1
212968,1
212969,1
212970,0
212971,1
212972,0
212973,0
212974,0
212975,0
212976,0
212977,0
212978,0
212979,1
212980,0
212981,0
212982,0
212983,0
212984,1
212985,1
212986,0
212987,0
212988,1
212989,0
212990,1
212991,1
212992,1
212993,1
212994,0
212995,1
212996,0
212997,0
212998,1
212999,1
213000,1
213001,1
213002,1
213003,1
213004,0
213005,1
213006,1
213007,0
213008,1
213009,1
213010,0
213011,0
213012,0
213013,1
213014,0
213015,0
213016,0
213017,0
213018,0
213019,0
213020,0
213021,1
213022,0
213023,1
213024,0
213025,0
213026,0
213027,0
213028,1
213029,0
213030,0
213031,0
213032,0
213033,1
213034,0
213035,1
213036,0
213037,1
213038,1
213039,0
213040,1
213041,0
213042,1
213043,1
213044,1
213045,0
213046,1
213047,0
213048,0
213049,1
213050,0
213051,1
213052,0
213053,1
213054,1
213055,0
213056,1
213057,1
213058,1
213059,0
213060,0
213061,0
213062,1
213063,1
213064,1
213065,0
213066,0
213067,1
213068,0
213069,0
213070,0
213071,0
213072,1
213073,0
213074,1
213075,0
213076,0
213077,1
213078,1
213079,0
213080,1
213081,1
213082,1
213083,0
213084,1
213085,0
213086,0
213087,0
213088,0
213089,0
213090,0
213091,0
213092,0
213093,1
213094,0
213095,1
213096,1
213097,1
213098,1
213099,0
213100,1
213101,1
213102,1
213103,1
213104,1
213105,1
213106,0
213107,1
213108,1
213109,1
213110,0
213111,0
213112,1
213113,1
213114,1
213115,0
213116,0
213117,0
213118,0
213119,0
213120,1
213121,0
213122,1
213123,0
213124,1
213125,1
213126,1
213127,0
213128,1
213129,0
213130,1
213131,0
213132,1
213133,1
213134,1
213135,0
213136,1
213137,1
213138,0
213139,0
213140,1
213141,0
213142,1
213143,1
213144,0
213145,0
213146,0
213147,0
213148,0
213149,1
213150,0
213151,1
213152,1
213153,1
213154,0
213155,1
213156,0
213157,0
213158,0
213159,0
213160,0
213161,0
213162,0
213163,1
213164,0
213165,0
213166,0
213167,0
213168,1
213169,1
213170,0
213171,1
213172,0
213173,0
213174,0
213175,1
213176,1
213177,1
213178,0
213179,0
213180,0
213181,0
213182,0
213183,1
213184,0
213185,0
213186,0
213187,0
213188,0
213189,0
213190,0
213191,1
213192,1
213193,0
213194,0
213195,0
213196,1
213197,1
213198,0
213199,1
213200,0
213201,0
213202,0
213203,1
213204,0
213205,1
213206,1
213207,1
213208,0
213209,0
213210,1
213211,0
213212,1
213213,1
213214,0
213215,0
213216,1
213217,1
213218,0
213219,0
213220,0
213221,1
213222,0
213223,0
213224,1
213225,0
213226,1
213227,0
213228,0
213229,0
213230,0
213231,0
213232,0
213233,0
213234,1
213235,0
213236,0
213237,0
213238,0
213239,1
213240,0
213241,1
213242,0
213243,0
213244,0
213245,0
213246,0
213247,1
213248,0
213249,0
213250,1
213251,0
213252,1
213253,1
213254,1
213255,0
213256,0
213257,1
213258,1
213259,1
213260,1
213261,1
213262,0
213263,0
213264,1
213265,1
213266,1
213267,0
213268,0
213269,0
213270,0
213271,1
213272,0
213273,1
213274,0
213275,1
213276,0
213277,1
213278,0
213279,0
213280,1
213281,0
213282,1
213283,0
213284,1
213285,0
213286,1
213287,0
213288,1
213289,1
213290,0
213291,0
213292,0
213293,1
213294,1
213295,0
213296,1
213297,1
213298,1
213299,1
213300,1
213301,1
213302,0
213303,1
213304,0
213305,0
213306,1
213307,1
213308,1
213309,0
213310,0
213311,1
213312,1
213313,1
213314,0
213315,1
213316,1
213317,0
213318,0
213319,0
213320,0
213321,1
213322,1
213323,0
213324,0
213325,1
213326,0
213327,1
213328,0
213329,0
213330,1
213331,0
213332,0
213333,1
213334,1
213335,1
213336,1
213337,0
213338,0
213339,1
213340,0
213341,0
213342,0
213343,1
213344,1
213345,1
213346,1
213347,0
213348,0
213349,1
213350,1
213351,0
213352,0
213353,1
213354,1
213355,1
213356,0
213357,0
213358,1
213359,1
213360,0
213361,0
213362,0
213363,0
213364,0
213365,0
213366,0
213367,0
213368,1
213369,0
213370,0
213371,0
213372,0
213373,0
213374,0
213375,0
213376,0
213377,0
213378,1
213379,1
213380,1
213381,0
213382,0
213383,1
213384,1
213385,0
213386,1
213387,0
213388,1
213389,1
213390,1
213391,0
213392,1
213393,0
213394,1
213395,0
213396,0
213397,1
213398,0
213399,1
213400,0
213401,1
213402,1
213403,1
213404,1
213405,1
213406,1
213407,1
213408,0
213409,0
213410,1
213411,0
213412,1
213413,0
213414,0
213415,0
213416,0
213417,0
213418,0
213419,1
213420,1
213421,0
213422,1
213423,1
213424,0
213425,0
213426,1
213427,0
213428,0
213429,0
213430,1
213431,0
213432,0
213433,0
213434,0
213435,1
213436,0
213437,1
213438,1
213439,0
213440,1
213441,1
213442,0
213443,0
213444,0
213445,0
213446,0
213447,1
213448,0
213449,1
213450,1
213451,0
213452,1
213453,1
213454,1
213455,0
213456,0
213457,1
213458,0
213459,1
213460,1
213461,0
213462,0
213463,0
213464,0
213465,1
213466,0
213467,0
213468,0
213469,0
213470,0
213471,1
213472,1
213473,0
213474,0
213475,0
213476,0
213477,0
213478,1
213479,1
213480,1
213481,1
213482,1
213483,0
213484,0
213485,0
213486,1
213487,0
213488,0
213489,0
213490,1
213491,1
213492,0
213493,0
213494,1
213495,1
213496,1
213497,1
213498,0
213499,0
213500,1
213501,0
213502,1
213503,1
213504,1
213505,0
213506,0
213507,1
213508,0
213509,1
213510,1
213511,1
213512,0
213513,0
213514,0
213515,0
213516,1
213517,0
213518,1
213519,0
213520,1
213521,1
213522,0
213523,0
213524,1
213525,0
213526,0
213527,1
213528,1
213529,1
213530,0
213531,0
213532,0
213533,1
213534,0
213535,1
213536,1
213537,0
213538,0
213539,0
213540,1
213541,1
213542,1
213543,0
213544,1
213545,0
213546,1
213547,1
213548,0
213549,0
213550,0
213551,0
213552,0
213553,1
213554,0
213555,0
213556,1
213557,0
213558,1
213559,1
213560,0
213561,1
213562,1
213563,1
213564,0
213565,1
213566,0
213567,1
213568,1
213569,0
213570,1
213571,0
213572,0
213573,1
213574,0
213575,1
213576,0
213577,0
213578,1
213579,1
213580,0
213581,1
213582,0
213583,0
213584,0
213585,1
213586,0
213587,0
213588,0
213589,0
213590,1
213591,1
213592,0
213593,1
213594,1
213595,0
213596,0
213597,0
213598,0
213599,1
213600,0
213601,0
213602,0
213603,1
213604,1
213605,1
213606,0
213607,1
213608,0
213609,0
213610,0
213611,0
213612,0
213613,1
213614,1
213615,1
213616,0
213617,0
213618,0
213619,0
213620,1
213621,0
213622,1
213623,1
213624,0
213625,0
213626,0
213627,1
213628,0
213629,0
213630,1
213631,1
213632,0
213633,0
213634,0
213635,1
213636,0
213637,1
213638,0
213639,0
213640,0
213641,0
213642,0
213643,0
213644,1
213645,1
213646,0
213647,0
213648,0
213649,1
213650,1
213651,1
213652,0
213653,0
213654,0
213655,0
213656,1
213657,0
213658,1
213659,0
213660,1
213661,1
213662,1
213663,0
213664,1
213665,0
213666,1
213667,1
213668,0
213669,1
213670,1
213671,0
213672,1
213673,0
213674,0
213675,0
213676,1
213677,0
213678,0
213679,1
213680,0
213681,0
213682,1
213683,0
213684,0
213685,1
213686,0
213687,0
213688,1
213689,0
213690,1
213691,1
213692,1
213693,1
213694,0
213695,0
213696,0
213697,1
213698,1
213699,1
213700,0
213701,0
213702,0
213703,0
213704,0
213705,1
213706,0
213707,0
213708,1
213709,1
213710,1
213711,0
213712,0
213713,1
213714,0
213715,1
213716,0
213717,0
213718,1
213719,0
213720,0
213721,0
213722,0
213723,1
213724,1
213725,0
213726,1
213727,1
213728,0
213729,0
213730,1
213731,0
213732,0
213733,1
213734,0
213735,0
213736,1
213737,1
213738,0
213739,1
213740,1
213741,0
213742,1
213743,1
213744,1
213745,0
213746,0
213747,1
213748,1
213749,1
213750,0
213751,1
213752,1
213753,0
213754,1
213755,0
213756,0
213757,0
213758,0
213759,1
213760,1
213761,0
213762,1
213763,0
213764,1
213765,0
213766,0
213767,1
213768,0
213769,0
213770,1
213771,0
213772,0
213773,1
213774,0
213775,1
213776,1
213777,0
213778,0
213779,1
213780,1
213781,1
213782,0
213783,1
213784,0
213785,1
213786,0
213787,0
213788,0
213789,1
213790,0
213791,1
213792,0
213793,0
213794,0
213795,0
213796,0
213797,1
213798,0
213799,1
213800,0
213801,1
213802,0
213803,1
213804,0
213805,1
213806,0
213807,1
213808,0
213809,0
213810,0
213811,1
213812,0
213813,0
213814,0
213815,1
213816,0
213817,1
213818,0
213819,0
213820,0
213821,1
213822,0
213823,0
213824,0
